15.4102 	WARNING 	User requested fullscreen with size [1680 1050], but screen is actually [1920, 1080]. Using actual size
51.1614 	DATA 	Keypress: l
51.1725 	EXP 	Positive_label: autoDraw = False
51.1725 	EXP 	Negative_label: autoDraw = False
51.1725 	EXP 	image_3: autoDraw = False
51.1725 	EXP 	text_27: text = ''
51.1725 	EXP 	text_27: autoDraw = True
51.1725 	EXP 	text_29: autoDraw = True
51.1725 	EXP 	text_30: autoDraw = True
52.1558 	EXP 	New trial (rep=0, index=4): {u'StimuliImages': u'Agony.jpg', u'CorrAns1': u'l'}
52.1723 	EXP 	text_27: autoDraw = False
52.1723 	EXP 	text_29: autoDraw = False
52.1723 	EXP 	text_30: autoDraw = False
52.1723 	EXP 	text_27: autoDraw = False
52.1723 	EXP 	text_29: autoDraw = False
52.1723 	EXP 	text_30: autoDraw = False
52.1723 	EXP 	image_3: image = u'stimuli/Agony.jpg'
52.1723 	EXP 	Positive_label: autoDraw = True
52.1723 	EXP 	Negative_label: autoDraw = True
52.1723 	EXP 	image_3: autoDraw = True
53.6433 	DATA 	Keypress: l
53.6556 	EXP 	Positive_label: autoDraw = False
53.6556 	EXP 	Negative_label: autoDraw = False
53.6556 	EXP 	image_3: autoDraw = False
53.6556 	EXP 	text_27: text = ''
53.6556 	EXP 	text_27: autoDraw = True
53.6556 	EXP 	text_29: autoDraw = True
53.6556 	EXP 	text_30: autoDraw = True
54.6405 	EXP 	New trial (rep=0, index=5): {u'StimuliImages': u'Happy.jpg', u'CorrAns1': u'a'}
54.6558 	EXP 	text_27: autoDraw = False
54.6558 	EXP 	text_29: autoDraw = False
54.6558 	EXP 	text_30: autoDraw = False
54.6558 	EXP 	text_27: autoDraw = False
54.6558 	EXP 	text_29: autoDraw = False
54.6558 	EXP 	text_30: autoDraw = False
54.6558 	EXP 	image_3: image = u'stimuli/Happy.jpg'
54.6558 	EXP 	Positive_label: autoDraw = True
54.6558 	EXP 	Negative_label: autoDraw = True
54.6558 	EXP 	image_3: autoDraw = True
55.3601 	DATA 	Keypress: a
55.3727 	EXP 	Positive_label: autoDraw = False
55.3727 	EXP 	Negative_label: autoDraw = False
55.3727 	EXP 	image_3: autoDraw = False
55.3727 	EXP 	text_27: text = ''
55.3727 	EXP 	text_27: autoDraw = True
55.3727 	EXP 	text_29: autoDraw = True
55.3727 	EXP 	text_30: autoDraw = True
56.3560 	EXP 	New trial (rep=0, index=6): {u'StimuliImages': u'Hurt.jpg', u'CorrAns1': u'l'}
56.3721 	EXP 	text_27: autoDraw = False
